"","22RV1","647-V","A549","BFTC-905","BT-20","BT-474","BT-549","C32","CAL-120","CAL-148","CAL-51","Calu-3","Calu-6","CAMA-1","COLO-205","DMS-114","DU-4475","EVSA-T","HCC1143","HCC1187","HCC1395","HCC1419","HCC1428","HCC1500","HCC1569","HCC1806","HCC1937","HCC1954","HCC38","HCC70","HCT-116","Hs-578-T","HT-1197","HT-1376","HT-29","J82","KATOIII","KMS-11","KU-19-19","LS-513","M14","MCF7","MDA-MB-157","MDA-MB-175-VII","MDA-MB-231","MDA-MB-361","MDA-MB-415","MDA-MB-436","MDA-MB-453","MDA-MB-468","MFM-223","NCI-H1299","NCI-H1437","NCI-H1563","NCI-H1703","NCI-H1793","NCI-H1975","NCI-H2085","NCI-H2170","NCI-H2228","NCI-H226","NCI-H2291","NCI-H23","NCI-H3122","NCI-H358","NCI-H520","NCI-H522","NCI-H747","NCI-H838","NCI-SNU-16","RKO","RT4","SW48","SW620","SW780","SW837","SW900","SW948","T-24","T47D","TCCSUP","UACC-812","UM-UC-3","VCaP","VM-CUB-1"
"HCC70",0.521369170886138,0.762607684006391,0.85201220108739,0.819256238468163,0.750745779903529,0.744442991768005,0.840152397406632,0.451078734118141,0.873253658113322,0.46501412640604,0.505090109981858,0.869999547346867,0.719847574393877,0.550838149221884,0.883763505966252,0.844217882055986,0.609542973652319,0.73721338118616,0.896697355912318,0.762897587511084,0.795978194818787,0.788318542851183,0.826105577787009,0.498891720024475,0.845278827613718,0.670492670541678,0.776595016240385,0.792284802401761,0.5269721222856,1,0.454114803989812,0.764121113465198,0.799793330100381,0.777890585754135,0.798316699509985,0.847236901733777,0.911021569973205,0.827833085374443,0.826166729585877,0.630042909224374,0.828877835014237,0.791624360524409,0.784709290558344,0.895513550217891,0.854496999513889,0.751511930573454,0.801852073690595,0.717377073235401,0.658892276263708,0.755151972639941,0.665626986605336,0.867896932027547,0.850530905081285,0.872465967518118,0.732488801299803,0.752988052425454,0.844248741507683,0.788357719312472,0.725167640585815,0.85697550378893,0.400169872196773,0.843654936071664,0.898423669748971,0.878828567351029,0.671617927244221,0.708196995874126,0.787038077055508,0.852929541336379,0.68674746859111,0.753489060251483,0.497120081497091,0.779175484322552,0.468606916229969,0.597269935082626,0.760912542473101,0.480547301850871,0.810291603255792,0.820039406824518,0.817378813339366,0.789185336897914,0.846862948016185,0.797319130243544,0.883608285707861,0.787233898330096,0.377849127481542
"HCT-116",0.977869662422942,0.81403630351633,0.718144713812337,0.704995744322429,0.773239263115189,0.692518127735669,0.615376351244809,0.972174915361845,0.574818439717572,0.984374420813708,0.894002589338043,0.630937062142908,0.718192689307147,0.952661400700056,0.59859992611378,0.529545409065746,0.43002107861638,0.736993169161189,0.395646844082053,0.665046539237462,0.745376046554451,0.353488058952712,0.490383429915308,0.938545588736198,0.707432347386173,0.798793410230673,0.33626896230965,0.203031442835054,0.92161371438249,0.454114803989812,1,0.784199295424916,0.528213551523401,0.26397803640514,0.646549576010846,0.554627427035961,0.556427144433127,0.603816657623891,0.494752784100484,0.961143097664844,0.637655588701496,0.553643545775493,0.740119028961415,0.442497298425172,0.606635257527959,0.757714541057896,0.802976740665935,0.564164804598378,0.248853616942554,0.704734181989366,0.787857119632308,0.359319025361621,0.60964430166414,0.381435820163184,0.852470167458007,0.577094113842705,0.751125335046688,0.765748830585735,0.278141190626915,0.486340235285998,0.990003346884105,0.730753896128559,0.633051408150716,0.472317267061186,0.679716807753245,0.20211197657526,0.689709051585246,0.65427741626267,0.868297796153625,0.367681227986354,0.949754330924026,0.369389128524239,0.989070717340244,0.903812359859935,0.391861316577571,0.968665731699193,0.713611746928345,0.783646185636086,0.270223540777481,0.622080005810505,0.616803530925093,0.618430930718114,0.629522239480992,0.50868655928843,0.901884809906842
"Hs-578-T",0.863664241845157,0.966918369526488,0.972769815594311,0.951493380393199,0.91415882722027,0.873102892528943,0.82977083606692,0.748832973263866,0.847845702782205,0.801574173719041,0.685431763205571,0.882917425049245,0.956912092612014,0.821882376570497,0.934414966451324,0.877424354199535,0.630654434715925,0.90527726641963,0.698647474100117,0.888355180095913,0.949397809793632,0.688936289210441,0.776587868688211,0.765805888144503,0.923137913254139,0.842683613668034,0.516405908156177,0.469920570075333,0.841701866114667,0.764121113465198,0.784199295424916,1,0.843641164913829,0.450426555743105,0.924819660221226,0.791626046116367,0.869489753682419,0.864108198167423,0.807405367925696,0.872258249637511,0.935496861442692,0.833308936656981,0.942683759623275,0.796257004898533,0.938758265815652,0.91257454303822,0.896996302768599,0.778552709888859,0.457120981154104,0.896131660207918,0.849872995479975,0.608116619749575,0.920131568737229,0.70819422707242,0.95067081325261,0.837934571009147,0.916397983364033,0.950316753297173,0.434641701033807,0.777344642069437,0.713423558309351,0.938087833568451,0.898702642794115,0.704883756718086,0.853856775090737,0.37411098208998,0.966382947919979,0.890658655289041,0.925977921100289,0.661521865860854,0.719001401930585,0.648514479012873,0.746288159868473,0.886954962938732,0.673765771219926,0.782035010993762,0.961560310733003,0.961302617386532,0.610509325704418,0.874531384850827,0.935429265493558,0.912790522703872,0.816275572095142,0.780183766885913,0.738089713767989
"HT-1197",0.628050771939324,0.851936495252136,0.865570983844487,0.863414397472389,0.77672179368098,0.924657405781721,0.718899721454334,0.55008282573636,0.872535016211293,0.541664657867923,0.432208530905529,0.899156364694533,0.872223172557579,0.65918799036018,0.92275950031745,0.954312962239822,0.816685604174859,0.901008472250461,0.815493991182825,0.780578048650228,0.864372538644137,0.93679808923948,0.864113349825162,0.558474145813152,0.891601179129172,0.743966962859853,0.713902056104293,0.72257790549674,0.618350132240891,0.799793330100381,0.528213551523401,0.843641164913829,1,0.518817176382987,0.94920368035353,0.922522650983839,0.915071180361925,0.974848310197023,0.968808893827715,0.653657536563121,0.957442217447689,0.958316850034478,0.820257431382495,0.887557954640941,0.926918142811805,0.92679123231845,0.887084470576654,0.769090638506134,0.687570723322761,0.859651867127825,0.823365982071053,0.683212947312719,0.9159347704832,0.909317053623209,0.767693151800591,0.977680149581932,0.90849258446224,0.878554835885078,0.450773879595688,0.857230094489591,0.465516184481482,0.826550249201097,0.905972558328705,0.807745178665817,0.882839833815812,0.477221097865034,0.899632963983216,0.822304567104932,0.719725528611682,0.930087607115917,0.548136328805403,0.852628881128255,0.498245239800092,0.617436951572059,0.865996595086703,0.52717835728325,0.884458922549656,0.858333882954559,0.749487121449138,0.861119152429183,0.866322203106317,0.929516167931825,0.826904815600266,0.959545631869957,0.500730382962474
"HT-1376",0.312049649731275,0.471849607123729,0.559723817969206,0.525833364310561,0.466897538685904,0.470085564388934,0.59728411414477,0.269621018008472,0.66484244397064,0.290861211779868,0.32982629833971,0.584437940115575,0.409491753488305,0.308082216532449,0.549049307853467,0.53740495109768,0.469742210429721,0.493623113777668,0.759464228646838,0.537024263694957,0.516621375906909,0.54867243739301,0.698031377513975,0.276625566326277,0.540634452212238,0.404988791843944,0.678717126646802,0.794421699415804,0.272051107956469,0.777890585754135,0.26397803640514,0.450426555743105,0.518817176382987,1,0.47205458173272,0.672113945357663,0.676510364791461,0.546145971179126,0.575037894576954,0.393913413995124,0.501513684064049,0.518779241974799,0.537317992733888,0.737519119616977,0.49939683117105,0.4698910814916,0.504027884763648,0.582873446662524,0.701046897678078,0.503112565514833,0.423819452900027,0.896659615256175,0.575322548060661,0.744007712089958,0.439217692816084,0.480224537278212,0.56504802865113,0.483343971692453,0.842420365220118,0.767962832128267,0.256152563347654,0.534554199053482,0.616022503315978,0.755957659039729,0.34783795304398,0.922235616650032,0.47385728214135,0.601745765996868,0.405386920172115,0.57116966000217,0.311072967135297,0.628200160037668,0.290562217271383,0.349551156741375,0.569681195889103,0.28193894180866,0.505528656991369,0.554590105691077,0.612269160451285,0.528976487361479,0.539373173940241,0.498848567375071,0.651139502742457,0.523340131778105,0.185657307619969
"HT-29",0.751835230945436,0.93816877057051,0.921281732696957,0.936810113808861,0.883950889823821,0.964891129040855,0.748272526754252,0.677353493607116,0.897758584045769,0.659603309301011,0.516590182188576,0.952301039377502,0.948399300671382,0.78194829198005,0.960485338347151,0.951469337197796,0.69948831354879,0.959749205900343,0.777439304667686,0.812879285163066,0.925424406275935,0.846141410736763,0.809080609919719,0.68747284856728,0.958424418782779,0.84549844057008,0.677926885198213,0.659303109872982,0.756151009143208,0.798316699509985,0.646549576010846,0.924819660221226,0.94920368035353,0.47205458173272,1,0.868298357132949,0.929311188646687,0.96032385039598,0.931418518158159,0.759804865839183,0.977415609522357,0.959855026858186,0.879600744226584,0.826410463580356,0.9748737477557,0.972482156976265,0.924975957553308,0.767144153062404,0.534820153067268,0.890741485500957,0.915316396391256,0.649247479788108,0.924236974109451,0.819750224044569,0.886028166425545,0.938446147521373,0.960506317806095,0.947611827104924,0.406035312043893,0.799549504494647,0.580768712183838,0.892828634205782,0.912583919746172,0.797105796807353,0.945591416946836,0.432020863836411,0.960402327137731,0.819791363692511,0.840192136939821,0.838579292605633,0.639632177809586,0.725324315731138,0.603071026130128,0.741534417932463,0.770996988996184,0.654365771894544,0.947990399890338,0.897669256543212,0.702358504787502,0.856058437807254,0.891166034809883,0.966730383564492,0.873385028691787,0.948906955328859,0.645657949171578
"J82",0.612022072084696,0.825133574302031,0.84964617368135,0.851957819570901,0.757040181420075,0.858363196017534,0.794540222043994,0.545550085719431,0.919402260559589,0.579047072893808,0.474728719514276,0.892810280476093,0.782512184600458,0.641439349680259,0.882340858555256,0.923660126146984,0.78865763784865,0.852551402825976,0.906894930561261,0.785182632491408,0.834658077126336,0.889096581780747,0.898711543826404,0.533070872205,0.849791145375696,0.701252933190788,0.778244324037781,0.814677285963639,0.561425922564611,0.847236901733777,0.554627427035961,0.791626046116367,0.922522650983839,0.672113945357663,0.868298357132949,1,0.924953684892739,0.939737257628018,0.901210794060065,0.667060606340674,0.911671039542761,0.912110130941452,0.799858015511354,0.91404786720881,0.870229856528766,0.868798688509561,0.869684483316996,0.798066374552348,0.754123558964314,0.827760323613723,0.786802529241117,0.81269649390005,0.869861726516966,0.94455600946021,0.713828076951145,0.887555449487888,0.903704082234974,0.872571258923891,0.568055204727753,0.918689847177087,0.508136219522027,0.800490377283087,0.910172386908537,0.89175470771041,0.782687457573312,0.680913272426272,0.82377094800678,0.817465148439109,0.699734735249165,0.899308312082026,0.580093251366862,0.881565063408636,0.549070570611035,0.605276024071903,0.87757181945117,0.523454814850879,0.864762379390996,0.875379845206905,0.844906186853413,0.844171070086243,0.846422881565279,0.856854088753367,0.890011571014895,0.908044682304813,0.450764979292006
"KATOIII",0.63921289678713,0.886497307229796,0.920694894764355,0.924007894391694,0.860952716403161,0.878659424061768,0.849584980243731,0.56719744025598,0.95441267030708,0.577776948653881,0.510484626031806,0.969304101900525,0.856571313109237,0.679274176814477,0.956108471832279,0.95298495143811,0.692304935446208,0.890330219301697,0.90753687491073,0.82923346811792,0.893068440074634,0.852596922923931,0.875355223555843,0.597202168614667,0.935185782529096,0.794450548976188,0.76488688010357,0.771301620211693,0.645110419168246,0.911021569973205,0.556427144433127,0.869489753682419,0.915071180361925,0.676510364791461,0.929311188646687,0.924953684892739,1,0.924657728105284,0.912723263136307,0.710154071827349,0.940299742952799,0.916969823202875,0.867938055156766,0.915204116505803,0.956779370187008,0.894798176649472,0.883648217644569,0.781872142443737,0.683647849420584,0.86978996090134,0.816285207936762,0.811290914872019,0.923522532117042,0.91003555267812,0.824651529501403,0.873404358682874,0.928677039889305,0.918679047229195,0.599236734687169,0.905783519532162,0.499209367879834,0.900604467933554,0.9617943051228,0.921752457535993,0.817246762049585,0.649779735635125,0.89309507171956,0.859975589472632,0.792020266099679,0.844652836198652,0.575874174628721,0.796993115861495,0.543103868962274,0.686543967306324,0.803869616872918,0.570597163347775,0.921275984890519,0.913506367834923,0.817080519950855,0.855941270721528,0.91462885314906,0.916574701986765,0.937953846410522,0.906898577657756,0.510129745315728
"KMS-11",0.690136578996717,0.885999892068063,0.893719202784776,0.908813147455418,0.837364758567787,0.931928465406846,0.77937313356404,0.629836075480906,0.912606230550591,0.610595842939058,0.502774004530696,0.919477799957215,0.887110986488689,0.720556580766555,0.943269709051921,0.956270807635449,0.812111490989536,0.923709971390857,0.856181453065813,0.82594226063852,0.911145760814653,0.926235039895324,0.892205885065931,0.636559418266666,0.924732925401453,0.80432270075422,0.711051429811792,0.738854360850247,0.689336568515866,0.827833085374443,0.603816657623891,0.864108198167423,0.974848310197023,0.546145971179126,0.96032385039598,0.939737257628018,0.924657728105284,1,0.954484072105122,0.714560920636381,0.972225554586974,0.980857356040469,0.867671683466243,0.873838000064139,0.931761087269387,0.946044505181522,0.920744144740671,0.830880494619979,0.692159751996331,0.862418457514244,0.877178536105292,0.736806998802901,0.924524418490739,0.909264481503745,0.803298311211775,0.962978077178426,0.953738695482422,0.904836460471755,0.471590920758215,0.875816623925027,0.550781826770562,0.871526629057539,0.917724348526639,0.823560536025292,0.887183713385997,0.541739515987611,0.924783695950554,0.85433707680238,0.784154788287876,0.916806802167008,0.619240457079774,0.868373943364439,0.57794852721612,0.688876947372373,0.899465043125898,0.610737567753371,0.923080473022439,0.886460416277501,0.797169068769459,0.897455293329934,0.883711117547159,0.932893195462632,0.889322668278877,0.96076406932118,0.585384534591313
"KU-19-19",0.601544881310846,0.818049778108789,0.839008815653103,0.813649339816489,0.737090649650521,0.923753183595393,0.678365136795701,0.530594521477912,0.842410646114317,0.504415236183336,0.436012280090464,0.896840325973778,0.848256236353559,0.637930691781779,0.899133061785846,0.90849212470979,0.790511255054914,0.876125119175936,0.796828564457463,0.746885746326284,0.829541775559584,0.920167992784282,0.865585125008337,0.541984832397073,0.881944965124088,0.705094003400682,0.781156896887958,0.798866609523083,0.591474030630914,0.826166729585877,0.494752784100484,0.807405367925696,0.968808893827715,0.575037894576954,0.931418518158159,0.901210794060065,0.912723263136307,0.954484072105122,1,0.626237854508053,0.920900761594648,0.934446040714759,0.790605012657168,0.884486936055952,0.905076911837737,0.913177656741262,0.862138078337228,0.749140712166666,0.698054132169502,0.854192873425689,0.817251924743599,0.700285098466966,0.905537071446235,0.908846289540091,0.759038244918992,0.967497818985876,0.905131073508534,0.832157979140914,0.490669694755396,0.85565287084373,0.426702678142136,0.803580360644434,0.893002744736376,0.817903071838626,0.877872966899898,0.541332555723676,0.868986939148868,0.79748734591124,0.684493666051285,0.942854968242504,0.532628408937035,0.830340300978001,0.470563763837471,0.574217162229331,0.854061579737411,0.504603504504352,0.832602526510241,0.814561239380576,0.698895613799695,0.829227666759554,0.820971934572112,0.890467978333894,0.82592657049389,0.956048072279313,0.46842014378692
"LS-513",0.958417756069474,0.877271953021968,0.836151951577775,0.80813676037214,0.84164700355787,0.761152881997452,0.736379001227359,0.939278715323262,0.683602691005717,0.936177459952615,0.921776466440039,0.756598557790479,0.776197134837841,0.960584646053926,0.737741242618962,0.659518258525291,0.462015700483066,0.794626054518039,0.535342047439013,0.729005858248961,0.819110914766931,0.472954494008698,0.58253043123125,0.94195353977084,0.814973373639419,0.855358270365888,0.445646360470585,0.323256313179305,0.92656164613699,0.630042909224374,0.961143097664844,0.872258249637511,0.653657536563121,0.393913413995124,0.759804865839183,0.667060606340674,0.710154071827349,0.714560920636381,0.626237854508053,1,0.750367582260385,0.649748739051527,0.814107534577497,0.587237330023797,0.751740407530137,0.833632263027141,0.883922435722886,0.599196546947282,0.321129868182787,0.766050419181389,0.811776085749754,0.492643571906473,0.721440219827992,0.518214448786871,0.920296859521768,0.663082975225112,0.847629094627495,0.850225195498003,0.405291791061491,0.598959238606782,0.937888449367828,0.848260133369184,0.773701507714126,0.621555260386335,0.760904188237994,0.296452621564769,0.778442269541589,0.781839474293028,0.904568233556875,0.480365370604087,0.956710097393031,0.486654782586789,0.965623617558922,0.91487572670128,0.488046194381724,0.951378103204603,0.81279047310349,0.872449585695887,0.435772755065626,0.695923256852519,0.739740147356105,0.717385322017897,0.75499313860686,0.625503536275532,0.849589908192989
"M14",0.729659452976678,0.939383628863917,0.94838398079662,0.961403825431032,0.883017241012911,0.930892561813647,0.826702528373621,0.634231287649903,0.927945726346285,0.66034618426042,0.515524631963673,0.943333853022181,0.939176923799618,0.736286719046565,0.980825959211743,0.976470538075683,0.751371289623652,0.93486768499647,0.840518101896277,0.869711218080417,0.946492961015572,0.87529415659823,0.862712523090918,0.641515907244346,0.948462872882034,0.81162665527255,0.658090323627887,0.652085144895299,0.7156873930404,0.828877835014237,0.637655588701496,0.935496861442692,0.957442217447689,0.501513684064049,0.977415609522357,0.911671039542761,0.940299742952799,0.972225554586974,0.920900761594648,0.750367582260385,1,0.961691004075772,0.908627253803825,0.875824220314669,0.978327819859856,0.945501236282499,0.921702727024733,0.826691825092678,0.618538781053258,0.893653737992294,0.868949575914337,0.694204153829253,0.948421665914924,0.864661358457299,0.855825579029876,0.939639212748474,0.95756204175994,0.959757297609384,0.463111830986055,0.858829287319894,0.568475121132347,0.910705633915845,0.940956946682276,0.804250657896314,0.894718032631172,0.47550312257371,0.966659146653551,0.876817743965266,0.840665563538628,0.84420298133249,0.613588211706101,0.80807047627984,0.601345533910216,0.749447337456392,0.837673367516958,0.630003372578917,0.969916415895584,0.939099579670521,0.786541825273529,0.913837923280686,0.945374215894316,0.966197087750378,0.889522947998776,0.924793810468973,0.601859020162644
"MCF7",0.654329341791897,0.88099248224925,0.857828657628018,0.905972155456494,0.839374023055863,0.940552216123249,0.733692926226173,0.595570676991001,0.92618108965278,0.575520376453364,0.392982318077879,0.922941386223011,0.896397047854521,0.689232365121101,0.930364386247172,0.960740843115381,0.796430747873908,0.939006626003979,0.853580178907033,0.806294044526225,0.90104043219883,0.927221832668999,0.876749408138479,0.58936459951045,0.917587298341086,0.799212629877264,0.711688045407261,0.752413452394358,0.659347919337888,0.791624360524409,0.553643545775493,0.833308936656981,0.958316850034478,0.518779241974799,0.959855026858186,0.912110130941452,0.916969823202875,0.980857356040469,0.934446040714759,0.649748739051527,0.961691004075772,1,0.846420049325283,0.844919108124977,0.919482690413237,0.93672357556968,0.891212363197613,0.835319827741096,0.685288487101255,0.853139213476237,0.895926239659954,0.712343178046188,0.903565180307875,0.897278198355326,0.778336624129187,0.95446119333208,0.93215096301044,0.901611011630643,0.438450544002447,0.851205304600644,0.501460990603581,0.833141390695416,0.881451503249296,0.809162767677124,0.885435779527546,0.542928418210982,0.919991841057325,0.784704074195416,0.769529127814598,0.908185436886773,0.546178889136544,0.824147171381709,0.508488774156072,0.656379608149025,0.876029661363848,0.557618815315891,0.913796221389515,0.853061157453545,0.783711239226252,0.878420041328544,0.859636018334101,0.950681695049346,0.874482281226078,0.969183112147101,0.574240754127383
"MDA-MB-157",0.815220933767551,0.946800585090526,0.962038605127332,0.938244375885113,0.95260560234,0.820977612081381,0.910588265654291,0.717955092586846,0.897355174952536,0.770070406694674,0.663123541553585,0.870761070839742,0.936408904457118,0.752258798995077,0.917673103086292,0.871910791898989,0.76689195804993,0.894581477907578,0.784392851127527,0.981100423987694,0.986972594219673,0.735466350331268,0.875372693355812,0.746056610032492,0.924822419386543,0.870749562462223,0.556058335730342,0.542725345865492,0.827549258271477,0.784709290558344,0.740119028961415,0.942683759623275,0.820257431382495,0.537317992733888,0.879600744226584,0.799858015511354,0.867938055156766,0.867671683466243,0.790605012657168,0.814107534577497,0.908627253803825,0.846420049325283,1,0.800990851610767,0.887427201083882,0.857405155942747,0.866000460158616,0.918628110261781,0.605546970222817,0.925064603222148,0.854312400161558,0.719217319808633,0.958642402037772,0.777398575695355,0.917232175804661,0.833061336156076,0.894799362117383,0.900860681849191,0.531413248855483,0.863998250624844,0.688453880983383,0.969497686497935,0.912579606364421,0.741929584996274,0.741998784328492,0.502487052926009,0.955773279911975,0.940893655053115,0.948522095627244,0.713281837149298,0.64808432491677,0.760143451187715,0.702357719480629,0.911036106154439,0.793136044880949,0.777622746855527,0.944059334672125,0.953793677936916,0.648620761437312,0.964455948661764,0.956439498746529,0.867429897319506,0.86053301544355,0.755854018207174,0.761159894961625
"MDA-MB-175-VII",0.521139715587949,0.772828183169574,0.839463644284256,0.836789772254728,0.73457747728832,0.789154781282728,0.787034868723266,0.429762075794502,0.892375456107402,0.46242088091077,0.419972358329032,0.850448864839213,0.774334518766616,0.522555384676885,0.880937849980675,0.904606939277728,0.753966413365998,0.788962042956136,0.892869732756314,0.804738706027574,0.816270640936836,0.859835400111052,0.91856641781201,0.460385956680622,0.83199057085208,0.661497673073259,0.733229234938322,0.794329923581204,0.520837153857319,0.895513550217891,0.442497298425172,0.796257004898533,0.887557954640941,0.737519119616977,0.826410463580356,0.91404786720881,0.915204116505803,0.873838000064139,0.884486936055952,0.587237330023797,0.875824220314669,0.844919108124977,0.800990851610767,1,0.859320825625798,0.796724484275394,0.774598555986803,0.782373722884392,0.774625239433788,0.804974039123245,0.677059238196197,0.819523128136332,0.886220561043762,0.931935089737473,0.693151722555129,0.845339785922635,0.821363375019925,0.801384121667536,0.620526524059662,0.940472032718739,0.384753354045531,0.796679153111871,0.880971339813278,0.833554813455013,0.683016961161728,0.703619878926735,0.829401744010166,0.835716563172773,0.669788914456905,0.825843663665097,0.444863181230113,0.83623929096288,0.431029369909515,0.591432344924053,0.82087503740701,0.452744806429436,0.848823098468117,0.847678537925319,0.783577815483968,0.836277779583324,0.865975962349263,0.858401591153588,0.81796224963184,0.818020346649709,0.394254702713894
"MDA-MB-231",0.702308584429138,0.928051110971447,0.953406100532589,0.951853313167407,0.881471032775414,0.906551869719825,0.826865712724874,0.606054076878238,0.909506296863281,0.62301180923316,0.530931776331194,0.959247533138293,0.922024857354957,0.726788845969326,0.983593682371559,0.96153920875284,0.652996135294438,0.906405978732805,0.81070212190103,0.834162301910842,0.919319267701821,0.820428907919366,0.806382868669863,0.638639589991758,0.95157762939797,0.810276544183366,0.664602095060226,0.633597385106421,0.708491320404117,0.854496999513889,0.606635257527959,0.938758265815652,0.926918142811805,0.49939683117105,0.9748737477557,0.870229856528766,0.956779370187008,0.931761087269387,0.905076911837737,0.751740407530137,0.978327819859856,0.919482690413237,0.887427201083882,0.859320825625798,1,0.924640248349222,0.901681138710255,0.749053671800053,0.533113830244712,0.880931631035343,0.83646673568407,0.669662667540834,0.935231746492988,0.823254803312018,0.8775820387001,0.893237071936625,0.941641457716161,0.952048433340009,0.471357559144764,0.815902217592328,0.530189807846915,0.923455135449794,0.949890057559614,0.820038839377906,0.890188908642886,0.444470601060128,0.948901279526379,0.866712680035587,0.833773200049886,0.796025075486383,0.601279221382398,0.734356250809987,0.577854421749761,0.737371963990022,0.759919056753686,0.614073609036975,0.95722541304998,0.926478359671475,0.762708762175925,0.86348342026701,0.941938851053761,0.946959535016739,0.891297557204013,0.902049392029235,0.568779480171116
"MDA-MB-361",0.836212969850968,0.940027936847445,0.887756764319595,0.908486701260055,0.868655455417754,0.981724107129515,0.700325009602302,0.7880122724055,0.861505099708639,0.759029859556354,0.612045005945941,0.922599531153233,0.930975657193694,0.871674281370543,0.907567978655191,0.900439254992113,0.696796744235439,0.967251875106195,0.728198997969423,0.77812813118401,0.904984421576989,0.809827418026252,0.792122763680783,0.775808732057501,0.935934452912507,0.865688150207122,0.66786006250204,0.638731672836386,0.816902720724399,0.751511930573454,0.757714541057896,0.91257454303822,0.92679123231845,0.4698910814916,0.972482156976265,0.868798688509561,0.894798176649472,0.946044505181522,0.913177656741262,0.833632263027141,0.945501236282499,0.93672357556968,0.857405155942747,0.796724484275394,0.924640248349222,1,0.955795886958194,0.744277444238683,0.553765145028113,0.884552565612042,0.946954505221589,0.616469223338009,0.879872195359264,0.788967394440562,0.898980174799923,0.935793373701396,0.967309081107445,0.945088624727088,0.392680039139531,0.776188614873406,0.705841519331046,0.860934041651664,0.878904446616275,0.769769844583304,0.960288226111209,0.436541381146762,0.9292626778232,0.788346161023709,0.853185889302687,0.814294799978305,0.760407237366397,0.694020043700767,0.720701484142402,0.774628235180675,0.737606751103695,0.745850242310802,0.922401145367684,0.898578110626389,0.62965611706492,0.821498004143361,0.834317563116877,0.945391095173548,0.848027578489566,0.930896590328445,0.724408972600935
"MDA-MB-415",0.851192531060296,0.939548814170178,0.90649124873129,0.896676509148385,0.877339980834155,0.937562260973222,0.783799966136665,0.812202813036514,0.859929090706887,0.808694731410783,0.705985991367571,0.924830641880796,0.881364730692952,0.888920067499218,0.890769311423047,0.877649896026209,0.68992043314062,0.935272919296866,0.762581440468668,0.796636025965258,0.908192745097447,0.790323602818179,0.770128230935858,0.798222359565457,0.93907805677178,0.863234935388533,0.706377131465987,0.61182959818885,0.808852961062411,0.801852073690595,0.802976740665935,0.896996302768599,0.887084470576654,0.504027884763648,0.924975957553308,0.869684483316996,0.883648217644569,0.920744144740671,0.862138078337228,0.883922435722886,0.921702727024733,0.891212363197613,0.866000460158616,0.774598555986803,0.901681138710255,0.955795886958194,1,0.739675344888572,0.549668037213528,0.885103022944337,0.91672209775941,0.664494282915296,0.874169664779522,0.776927098539652,0.908475578668531,0.892731139506733,0.972007189587904,0.94870187512344,0.473186320135774,0.779156226734453,0.760056024544886,0.896010490682806,0.914780388570147,0.819598405319375,0.905834724260588,0.437829844065864,0.889483924683114,0.843596294483958,0.870498337832398,0.785840103464526,0.818534015868641,0.727088516931063,0.790306779405536,0.804342512111812,0.740396751357913,0.780826549584686,0.902727536002314,0.926715676465816,0.671565933914525,0.83721390957665,0.851941674496425,0.89932376237367,0.894791186961031,0.89129568112168,0.70900673765601
"MDA-MB-436",0.646917289187477,0.818117684472934,0.832580985618215,0.829630958584594,0.825898175498657,0.735690547470077,0.829117973480613,0.545255462761851,0.8697471306254,0.618491012450995,0.438560915976666,0.760053154130988,0.83841531476653,0.553223833795916,0.819972752985555,0.813522959477374,0.872017205138494,0.813170029151726,0.81801859406715,0.945871477569848,0.905459745348154,0.7801276033184,0.939574750454577,0.541146261971863,0.801963453040335,0.720215096246115,0.555792233278925,0.643749385624283,0.639550038369461,0.717377073235401,0.564164804598378,0.778552709888859,0.769090638506134,0.582873446662524,0.767144153062404,0.798066374552348,0.781872142443737,0.830880494619979,0.749140712166666,0.599196546947282,0.826691825092678,0.835319827741096,0.918628110261781,0.782373722884392,0.749053671800053,0.744277444238683,0.739675344888572,1,0.767254520178995,0.841140358831384,0.777122329527865,0.773085219207187,0.895698272518505,0.830609318615277,0.725338600957759,0.806131080766725,0.792298910303325,0.769190406154966,0.550305875836337,0.899935837378622,0.523650613784316,0.826980239385125,0.803927243485135,0.6862771328307,0.605826065514442,0.642957798189059,0.864138738500233,0.846051937685852,0.79948499573489,0.759837616525763,0.442881549004663,0.843581188658725,0.514485538489391,0.751059117429672,0.892253086857311,0.592399058593181,0.834612832027137,0.830797658279046,0.674782412823918,0.959553871369634,0.861341320355583,0.783588804742932,0.782907438789853,0.716056372567564,0.622659212201729
