"","22RV1","647-V","A549","BFTC-905","BT-20","BT-474","BT-549","C32","CAL-120","CAL-148","CAL-51","CAMA-1","COLO-205","Calu-3","Calu-6","DMS-114","DU-4475","EVSA-T","HCC1143","HCC1187","HCC1395","HCC1419","HCC1428","HCC1500","HCC1569","HCC1806","HCC1937","HCC1954","HCC38","HCC70","HCT-116","HT-1197","HT-1376","HT-29","Hs-578-T","J82","KATOIII","KMS-11","KU-19-19","LS-513","M14","MCF7","MDA-MB-157","MDA-MB-175-VII","MDA-MB-231","MDA-MB-361","MDA-MB-415","MDA-MB-436","MDA-MB-453","MDA-MB-468","MFM-223","NCI-H1299","NCI-H1437","NCI-H1563","NCI-H1703","NCI-H1793","NCI-H1975","NCI-H2085","NCI-H2170","NCI-H2228","NCI-H226","NCI-H2291","NCI-H23","NCI-H3122","NCI-H358","NCI-H520","NCI-H522","NCI-H747","NCI-H838","NCI-SNU-16","RKO","RT4","SW48","SW620","SW780","SW837","SW900","SW948","T-24","T47D","TCCSUP","UACC-812","UM-UC-3","VCaP","VM-CUB-1"
"HCC70",0.443805945997617,0.711095250260358,0.827983336252989,0.786516993539138,0.701595344033666,0.678180347413142,0.822100771010972,0.354605306829594,0.835492390285583,0.387242400030811,0.447577971359432,0.469940645849102,0.861979556483829,0.839088891022338,0.673799132136971,0.810819257206335,0.532738636128317,0.67171686859413,0.867472691323517,0.724612665755228,0.755766736883055,0.724004145108596,0.780010272404976,0.415926238668792,0.808496248425051,0.598057352469329,0.703519978617884,0.711547698492272,0.453077413746608,1,0.376093446899599,0.754277820320551,0.696454866721681,0.760783200906292,0.733081940763172,0.806889441774664,0.889597733001697,0.791465444443621,0.78705359066476,0.564933478645736,0.801600547244104,0.743062301568249,0.746679134517517,0.865341697494715,0.837633345317288,0.69479832820604,0.748027012175758,0.662399878088104,0.575198195311682,0.702288722007354,0.584710422162059,0.82241109324191,0.821440907585131,0.831474625051864,0.678113691254385,0.700501333699823,0.80709473766651,0.747050864486173,0.626947389040927,0.820567959260677,0.307505488514811,0.819115992859836,0.877998533245303,0.840091476733433,0.620156669010739,0.624103108885939,0.749908320143889,0.831034176118076,0.63068270219491,0.692814575169381,0.41753201489027,0.73395876650165,0.393480597602226,0.536390044892637,0.721872828971287,0.402380663422603,0.777435836491901,0.786080058731199,0.799447172303045,0.75439934450055,0.828359011535681,0.746269122547461,0.855899281328889,0.735461399232253,0.290079254857203
"HCT-116",0.97623982842918,0.79708027677357,0.688555104397331,0.673732931949848,0.750535231501848,0.659444814704698,0.57520263593823,0.970179543324055,0.522473264456882,0.983015083248395,0.885765792072618,0.94925761272202,0.552467494452677,0.588575680233963,0.689552636700104,0.473547786684295,0.367842003094011,0.710274272954652,0.312790616726519,0.630085490370977,0.719217759046817,0.262063990506623,0.425668798712064,0.933128962028444,0.676516634633583,0.779478738583056,0.237858664863718,0.0581966419326765,0.914537881426717,0.376093446899599,1,0.472011933737842,0.14165880025507,0.60801174466795,0.763098535556499,0.499949882200188,0.502110308685658,0.558498580805555,0.433551484635324,0.958956845211172,0.598489695278209,0.500777918534409,0.713367694683498,0.367254738600054,0.564827513596565,0.73344694086021,0.787865642596047,0.516166922177336,0.153614988999709,0.673272767428006,0.76785686659527,0.262461219982581,0.565369597060384,0.292175421911978,0.83970545557262,0.529027148108778,0.726703675402204,0.742168562298092,0.161449568346213,0.421301854096098,0.989142812283032,0.702807048644269,0.591279257338245,0.400375271354987,0.647848880412845,0.0887291648184979,0.65691652429596,0.617004860150533,0.856348549167214,0.287504102088067,0.945324145360787,0.294510754000741,0.988126825519671,0.895031712457795,0.325757043912152,0.965919161279436,0.683569577608684,0.762405285344655,0.195726838916107,0.581569043754684,0.576219985720423,0.574232121970619,0.58688667241799,0.448754917876178,0.893889340129538
"HT-1197",0.577838582064372,0.824094166697453,0.841757945985622,0.83908429815305,0.737165669849981,0.909278571675105,0.674480357978594,0.486204273285338,0.845254078278452,0.486058573906084,0.369621793947799,0.608262854721005,0.907780615082742,0.878452682073855,0.853595876455336,0.945347844423987,0.787203635594432,0.88108860437248,0.775176238261361,0.745529198855659,0.839696156045408,0.924601957300621,0.835567283018045,0.497535388401104,0.869528876018699,0.697212053795803,0.647138018221145,0.654456194885106,0.568078816467601,0.754277820320551,0.472011933737842,1,0.392992318286493,0.940583723076819,0.822284426399661,0.906535299150411,0.897482703779853,0.970015476746049,0.962638546429478,0.600298071551011,0.950868493566075,0.950068648180337,0.789611084073981,0.863772254383584,0.916266934177212,0.912699144409799,0.863412222521701,0.729386737099478,0.626275785136152,0.833452802163091,0.788981838334361,0.60679659345018,0.899996583140622,0.891387462787275,0.726240022593384,0.973752705975387,0.889872077383498,0.856767300860865,0.30859621141116,0.827357484945835,0.398453939624017,0.796422086281472,0.887123128165829,0.764625571662203,0.868139045595771,0.362096405249279,0.883057373941605,0.791567238068383,0.674770588415863,0.916066946926899,0.487986003757081,0.825561506539018,0.437734783747557,0.565464373232685,0.845236427306705,0.467149761716816,0.864683660485261,0.832552539668304,0.713555487657953,0.838486341960143,0.845481873742061,0.915159714472547,0.790923938924938,0.951436698931365,0.444642539485261
"HT-1376",0.183568311722621,0.339378397280132,0.458504102933929,0.414881294055208,0.341742691794415,0.320766524048109,0.519976032699333,0.127139197040219,0.558374390216391,0.172175513478357,0.233930739701047,0.165769288571098,0.43374683475401,0.468817834096355,0.285647499967468,0.417002562540547,0.355663755544064,0.355864759771774,0.686270682800941,0.441958961576828,0.400733203385219,0.404056949783443,0.612397482327962,0.139236235242656,0.41416800796601,0.25891522249029,0.569310204223185,0.709906875978052,0.137175146164945,0.696454866721681,0.14165880025507,0.392992318286493,1,0.347484469957088,0.343652146467009,0.577824714277098,0.584078834750006,0.430846308297478,0.464041346029555,0.26929930819582,0.389104163266709,0.391538390144494,0.434883680736276,0.656134413367713,0.393381999998031,0.333186411072528,0.35755380851618,0.492363265002997,0.627587318852207,0.380313929312803,0.272305938520821,0.859926540078928,0.470374648648931,0.658089441101104,0.305702086707085,0.35256613372985,0.445657989294343,0.359795150943716,0.783637479133037,0.704771545720447,0.128328333983633,0.429294159112141,0.51475786500625,0.674465108050292,0.217273792173805,0.90322013448172,0.355123729907435,0.514925774251641,0.277450948239756,0.456566623895509,0.186496812002551,0.541977377983657,0.174049431888706,0.229650132462621,0.482631589756625,0.156717989883109,0.392678121512959,0.449139100588369,0.546498414782236,0.427558339560806,0.444031773157001,0.358543171844323,0.554234579403036,0.394012324032696,0.0532110037590541
"HT-29",0.720932842770009,0.927606394599662,0.908235144115089,0.926301401105034,0.864851828160206,0.959713777615625,0.71084563090419,0.635006284537162,0.881038999604366,0.621741110087627,0.467509708079092,0.751675056877527,0.953846297683023,0.944751417091759,0.941338472931243,0.943256584235411,0.653256813311034,0.953256329180318,0.734637141888359,0.784600495336126,0.912858534481164,0.818140378342245,0.773521978181604,0.647666720985179,0.951858209993234,0.819482227775554,0.611306464313018,0.58426351880334,0.726762177535316,0.760783200906292,0.60801174466795,0.940583723076819,0.347484469957088,1,0.915269980866591,0.844548366240697,0.917736106995477,0.953637012391367,0.919591621851112,0.725325287538517,0.9738235500438,0.953215602190759,0.860314863928975,0.794063453054012,0.971321456277835,0.967947639727371,0.91262021396357,0.72974902407965,0.45135505773959,0.87203124798233,0.900599925278521,0.574302685112082,0.911205711194475,0.786291120035429,0.867170503405587,0.928006849658039,0.954347341505468,0.938851004448228,0.266665016691567,0.762228022386224,0.532404716540733,0.875395071804951,0.897306311187305,0.758379112431108,0.939266671398585,0.318152533932232,0.954131793902466,0.790570535191943,0.816285487839617,0.809564948703852,0.59507967527529,0.678673906713549,0.559004954212946,0.709124985768162,0.736186678454339,0.614103449560396,0.939549967313343,0.880418318126651,0.661081478694172,0.833566324870149,0.874739986557095,0.961865949613851,0.850639046772357,0.940408530603191,0.60991671880106
"Hs-578-T",0.848212818064341,0.964260426083147,0.970178337581695,0.945864379631569,0.90304510940396,0.857215381366065,0.807727879380301,0.719361186169778,0.830303964397007,0.781777590401679,0.657432072299688,0.799776002185155,0.927295946184651,0.868763356776701,0.95144222601885,0.861451115851526,0.58147098540527,0.894263575411505,0.651878118429823,0.873808236053614,0.94366257715177,0.640136286997049,0.744297813766561,0.738971343062969,0.915461383053659,0.82117239747395,0.430805906648463,0.363958718774921,0.824176465646558,0.733081940763172,0.763098535556499,0.822284426399661,0.343652146467009,0.915269980866591,1,0.762045593067152,0.85374735191949,0.845893659470057,0.780252728268961,0.856087473232717,0.9273054388019,0.810331065576905,0.935481550152654,0.768352634693025,0.930892383688677,0.901921542251387,0.886333052443203,0.748383716384726,0.374152950789764,0.882644734572513,0.829466660877897,0.541104714077471,0.910466759466697,0.663266648982985,0.944860095865888,0.815668908971227,0.90761468349409,0.944598115982461,0.325863749485904,0.745164545574997,0.683943551368493,0.930326932493408,0.886517861157618,0.659247943327306,0.835925361555814,0.26749808050718,0.962464678104697,0.876168196591589,0.91643433620344,0.610395842492434,0.687819280914613,0.598039690869074,0.72115963451522,0.874149912789533,0.630670808927257,0.759200052006605,0.95711962130648,0.957324421079193,0.562621661809702,0.857919181157541,0.927118846858437,0.903594137786082,0.79080642227875,0.748536236564721,0.71399844282569
"J82",0.556977954183286,0.79014569379812,0.822042216699911,0.824629735799702,0.711315257725413,0.826279012740592,0.76213348752548,0.476979827748172,0.899375294162354,0.526830956731633,0.415034170741628,0.584814236324085,0.858128932175019,0.868473705696543,0.74837907479143,0.907936510523877,0.753345237867347,0.820218689031396,0.883914317047379,0.749934990212492,0.803010100235643,0.861328834496691,0.874866853258571,0.464322165308276,0.816202092127794,0.642539399014656,0.719821105033195,0.764542259443491,0.499538680462419,0.806889441774664,0.499949882200188,0.906535299150411,0.577824714277098,0.844548366240697,0.762045593067152,1,0.907260850830442,0.927965673995133,0.880315468692896,0.613213177705772,0.897761172498569,0.89358993924748,0.764210201813808,0.89274985506045,0.850526044130814,0.841966257781021,0.838779491671146,0.762004879827537,0.701755209664009,0.793632688763985,0.741949855012552,0.762574908256644,0.843813977474288,0.931223154161294,0.659072611693254,0.866230864101408,0.882226525687626,0.84908133655537,0.444352512918005,0.899732598795443,0.443788335169604,0.764114850125482,0.890768822885195,0.864224947772287,0.752153154324465,0.603393259831631,0.792987624244719,0.784649339754559,0.648864386024638,0.877449697535414,0.521971520912132,0.859199975153323,0.493385326010886,0.548894621472948,0.859559930498377,0.459582707851306,0.841158510564819,0.852056354087891,0.825314735710136,0.818380551547197,0.822349167964784,0.824521245402743,0.864759298234463,0.887979123695321,0.384293078518228
"KATOIII",0.588852991553294,0.86432854051774,0.907313041093534,0.911146930515965,0.835975549018821,0.851274786172127,0.827352359883656,0.502499621496991,0.943422423041254,0.525421565294182,0.456308138509173,0.629498419272691,0.947651909067674,0.962427447988007,0.836055009912614,0.943579272375573,0.638822407373731,0.866434697938826,0.88484110425502,0.802249801069786,0.873331696873006,0.815698772953515,0.846120719024413,0.539475989798764,0.920849735349742,0.754798889096101,0.703152690020185,0.707005266887118,0.597325420677204,0.889597733001697,0.502110308685658,0.897482703779853,0.584078834750006,0.917736106995477,0.85374735191949,0.907260850830442,1,0.909664984921156,0.894356934777767,0.664207346860169,0.931921098662927,0.899524374606831,0.84558661064456,0.894323052815034,0.953332734473598,0.873514717912577,0.856162027710848,0.742691521366121,0.616258074952381,0.844411189210251,0.777853645657227,0.761083105246237,0.908747192771403,0.887588545899046,0.792157827173268,0.849174843253434,0.912857766530727,0.904490011282484,0.485388966498293,0.883889626328809,0.433556773585306,0.883995232932652,0.95378514538348,0.902434057469089,0.792800462602898,0.565025767377216,0.87579280539692,0.835537603373953,0.7584381526995,0.810786534976056,0.517148115752007,0.757341092819145,0.486555402033813,0.644020980089911,0.771972221173979,0.514507540483314,0.908782833470202,0.897933611745469,0.792484070609708,0.832388435533962,0.903351201662363,0.89784561759359,0.923776961645661,0.886616566919799,0.452941424548027
"KMS-11",0.649545292331234,0.864878225175653,0.875148186320895,0.892837746933925,0.809029157059079,0.918456413515536,0.745269438756716,0.578689433933776,0.895541668143589,0.565050887844203,0.450052829744794,0.679774332391396,0.932447555046178,0.903450296349303,0.870846133504514,0.947854545274806,0.782078764116809,0.90872327312057,0.826128997147321,0.798694810701423,0.895228985169536,0.912326665413434,0.870336987971568,0.587853705075715,0.909845117189813,0.769148700862805,0.645265420115265,0.678183591344562,0.649846824190968,0.791465444443621,0.558498580805555,0.970015476746049,0.430846308297478,0.953637012391367,0.845893659470057,0.927965673995133,0.909664984921156,1,0.945672912970768,0.671511138433421,0.968078577915383,0.977182067763744,0.845516046599221,0.847780022498978,0.921770108007355,0.935815191360297,0.904930814409464,0.80232792463703,0.632793193952262,0.837086758208578,0.853672743665432,0.676369873733343,0.910407870785927,0.892307698356335,0.768715153412441,0.956310070849954,0.944703367423489,0.887988536923114,0.338017121857917,0.850566090341162,0.496355493416007,0.849580946510499,0.9015934312513,0.785621271429007,0.872953286312281,0.44288864548662,0.912576594331159,0.829505097991487,0.750282095365216,0.900477985723564,0.570042977998533,0.844519684706684,0.528988595664774,0.64796099852417,0.884285466535884,0.56312544907675,0.910180047190731,0.866079335250347,0.768871643046022,0.881096107828186,0.865802355693768,0.919623903071474,0.867026192941727,0.953134825033135,0.541064003871652
"KU-19-19",0.547073926816013,0.783564474500561,0.81023724154742,0.780081206563004,0.690096220456387,0.907987800719413,0.626923526538181,0.463324432782595,0.807544531400244,0.443223843716153,0.373603031951194,0.583316780780126,0.879422710208177,0.875405942359439,0.825671138009128,0.890389238444865,0.756440653785647,0.850941200351945,0.751670930796063,0.705964810583648,0.798255829066245,0.903686380739223,0.837005806752757,0.478193228058442,0.857639232557429,0.650795925251427,0.730541080022726,0.753782887830723,0.536946969165731,0.78705359066476,0.433551484635324,0.962638546429478,0.464041346029555,0.919591621851112,0.780252728268961,0.880315468692896,0.894356934777767,0.945672912970768,1,0.568082789606222,0.90790286731531,0.921355121059086,0.754554449022391,0.859564077432036,0.890772869789006,0.896346216408844,0.832690044779163,0.705667469741018,0.638317863187485,0.826793993944368,0.781389729587302,0.627446652615329,0.887509059085085,0.890317040611086,0.715742709944906,0.961699670005496,0.885604773853258,0.80171494626388,0.358156396701116,0.825091047731071,0.353673448995903,0.769177328037224,0.871341262506771,0.776660437957269,0.862495733555703,0.439532669864806,0.846980406424429,0.762154000822465,0.63334067800081,0.931279367177438,0.469837810789939,0.798942948982106,0.405819219243431,0.515409282427135,0.83126342450726,0.440973287159677,0.803463635336476,0.780499253539831,0.654758262615167,0.800991344247745,0.792369637776534,0.867782590764461,0.78935776895752,0.947122979004775,0.407632180476973
"LS-513",0.953992330485849,0.860076857580119,0.81290806876257,0.780699804700989,0.819282305774654,0.724661077433487,0.701277448875515,0.932237470976032,0.631549330337942,0.930935223828611,0.91745205107941,0.955601796772955,0.698280769023713,0.719290472636839,0.746608532783406,0.607130845163155,0.388432125282456,0.764012887608645,0.454712467835533,0.692376949907787,0.793123393065055,0.378788392414357,0.513524691192959,0.935534724911154,0.787785016867288,0.834852651656177,0.341823872831943,0.172448463108445,0.918706250546459,0.564933478645736,0.958956845211172,0.600298071551011,0.26929930819582,0.725325287538517,0.856087473232717,0.613213177705772,0.664207346860169,0.671511138433421,0.568082789606222,1,0.715160398440758,0.5954531661277,0.788084853370915,0.516333201133328,0.717950613174469,0.809567522776142,0.869601204327623,0.542431139311268,0.213779405930108,0.731681412859883,0.784170383611592,0.396266985673077,0.679818480204949,0.43048055293982,0.909484138607282,0.613147236552105,0.826034862535244,0.828988130511258,0.285834949654204,0.533283019361305,0.932661380800855,0.826968483326305,0.739615099415961,0.55591538606969,0.730911984446361,0.172228282009423,0.747396122063725,0.750990713948131,0.891787118821666,0.397164554449733,0.952472160863846,0.41005406234607,0.963892462155317,0.905258923617389,0.418578469751745,0.947217201157395,0.786374366035527,0.854513513764032,0.364779857614748,0.653768386353566,0.70438237487327,0.673350375525087,0.717327374012693,0.566421146605595,0.836885169076608
"M14",0.696177310313296,0.929511370685814,0.940103150999603,0.955218121842701,0.864288621574542,0.920089145879219,0.80155640563103,0.586816427024419,0.919228049475759,0.623015963705864,0.467077739624284,0.700056545581236,0.978228810522995,0.93490861049621,0.93067456204447,0.973247572363644,0.714022034060937,0.924506304852702,0.812862610023421,0.850459081119488,0.937838423006354,0.85530438960599,0.839176982019598,0.596258598636519,0.940779209476339,0.780817071761078,0.589702413181062,0.578846675652429,0.681315890482669,0.801600547244104,0.598489695278209,0.950868493566075,0.389104163266709,0.9738235500438,0.9273054388019,0.897761172498569,0.931921098662927,0.968078577915383,0.90790286731531,0.715160398440758,1,0.955959280539566,0.894331302922571,0.855722123564256,0.975197029939511,0.936719103228883,0.909798257934897,0.799548561766988,0.552199553571858,0.876097033081712,0.846829056792648,0.633401046060574,0.940097242975447,0.843541332336993,0.832629382989793,0.929825776786481,0.951578555155702,0.953293318380925,0.342828074465277,0.834516182345663,0.519382695444915,0.896550024870485,0.931656821624792,0.769347536098277,0.881059168602065,0.37379808316207,0.961461350017914,0.857349283838619,0.817246814199451,0.817375375216613,0.56639967223157,0.776454132176316,0.557700225584746,0.71847080523317,0.813566831555865,0.587238467772347,0.965155966961987,0.929228335031154,0.757755788766044,0.900671854637108,0.937322352068126,0.961958025637904,0.871032065839396,0.912611992844423,0.561311463393699
"MCF7",0.607901108244907,0.858499523996115,0.832496314845121,0.889334215464636,0.810954339905753,0.928298177300311,0.691536172684171,0.538368568181527,0.911116762374249,0.524497359199232,0.324766841852938,0.642898129920194,0.916766773258413,0.906979847641014,0.881842138228004,0.952977825180477,0.763376137579214,0.926621428388496,0.821530315664895,0.775481595233427,0.883053231231644,0.912406371125416,0.850589162656407,0.532806649290934,0.900649046700529,0.762384364581197,0.643522192850815,0.692574034949606,0.615026044429575,0.743062301568249,0.500777918534409,0.950068648180337,0.391538390144494,0.953215602190759,0.810331065576905,0.89358993924748,0.899524374606831,0.977182067763744,0.921355121059086,0.5954531661277,0.955959280539566,1,0.820283655102561,0.810753338834859,0.907647700826724,0.924471942563642,0.868116026047338,0.80716799286186,0.623023822647394,0.825539827929845,0.8755122983806,0.642717825888294,0.88515773017288,0.875853866658396,0.73856160061454,0.94621358818247,0.918215359975356,0.883981231936794,0.291365843723406,0.819686389799475,0.439176324492259,0.804053393368109,0.85744848547693,0.765739336160959,0.871269106684155,0.441481961879522,0.907020329063599,0.747078018609908,0.732776616348462,0.889572876889663,0.485414393325441,0.791589879234837,0.449116175855199,0.610110470288885,0.856977963730312,0.501714139131937,0.899243779053857,0.826158000617142,0.753162711110506,0.858760972156438,0.837645958149858,0.940552735125599,0.848191890078869,0.962935630859759,0.527998950102459
"MDA-MB-157",0.793018743098289,0.938240482294738,0.955994090741291,0.928348245009439,0.945069137588465,0.789746244312162,0.897775452682406,0.681844966697213,0.882269337971584,0.746181734174558,0.6315975136032,0.718345267953577,0.904156352627329,0.848834144133103,0.92750319882185,0.850358692348352,0.731976435543206,0.877005624775716,0.745243351224851,0.978447689370893,0.985011442782515,0.685785939974459,0.854458732179682,0.71464448404452,0.912870834289322,0.849737034524009,0.464587461379842,0.437873109410909,0.807686431333472,0.746679134517517,0.713367694683498,0.789611084073981,0.434883680736276,0.860314863928975,0.935481550152654,0.764210201813808,0.84558661064456,0.845516046599221,0.754554449022391,0.788084853370915,0.894331302922571,0.820283655102561,1,0.765298227451948,0.870669776890045,0.833489105396621,0.843305949559683,0.905922821563159,0.537159022225547,0.912853757027073,0.829749284626949,0.664853881636067,0.952118720273615,0.736691249343113,0.90398846079254,0.805604657844589,0.877311173614268,0.884849646380985,0.429063962089543,0.840837173860924,0.654185243867932,0.96468694431792,0.898246409674224,0.693187259467325,0.707164343646229,0.406600405072664,0.94889685491039,0.9315860235773,0.941103972267589,0.662916960722216,0.60542837698857,0.720720875750229,0.670981435014479,0.901342902236716,0.762450616354485,0.753342079551489,0.935233508249078,0.946384683113997,0.600731159923656,0.959054972275034,0.95004961112095,0.844878216913899,0.836685507598412,0.713067217497257,0.739240848815991
"MDA-MB-175-VII",0.448092407656396,0.725377395212599,0.809791477208813,0.806302133190769,0.682820227568379,0.738909260039175,0.753445746897267,0.33706768415428,0.863191095674565,0.388907256923434,0.349546122327381,0.441351534830831,0.856225602158779,0.814952855432473,0.738787006448795,0.884799811796956,0.711504904897946,0.740423239154041,0.864411196899093,0.773479635976241,0.780281505638967,0.821815409331438,0.898577715931262,0.375772661658628,0.792784407459666,0.591750385982668,0.65694831971139,0.729767680214673,0.449751043007936,0.865341697494715,0.367254738600054,0.863772254383584,0.656134413367713,0.794063453054012,0.768352634693025,0.89274985506045,0.894323052815034,0.847780022498978,0.859564077432036,0.516333201133328,0.855722123564256,0.810753338834859,0.765298227451948,1,0.83860312786207,0.753129708307196,0.717967398530077,0.742679045646585,0.724716875699442,0.765130995798529,0.605260100738078,0.766445001245031,0.86371437464353,0.912913677889084,0.632010473543506,0.815053354896001,0.779539623179445,0.762753697283906,0.503733957621612,0.926233833023892,0.296716550193302,0.759069644917759,0.854506717914117,0.786577778970767,0.634009678515085,0.626997675064498,0.799916550108322,0.806653537596394,0.611641789064427,0.786240486525257,0.360681476155718,0.804215414376652,0.353643654120535,0.531168449822246,0.792707014839985,0.374351119243793,0.82239416775845,0.818597432897694,0.753801641343266,0.809462678822953,0.846772357889577,0.825119490247852,0.77400778463968,0.776282442783027,0.315993130991637
"MDA-MB-231",0.666249155176179,0.917310508022551,0.946541849804329,0.944756969160296,0.86353667161719,0.89299486502594,0.80261884978515,0.556626002401285,0.899445210500287,0.582191606976201,0.485485833819395,0.690489334715035,0.982330275220351,0.955281265145329,0.911229258139149,0.956754822369752,0.603002465681278,0.89249708620511,0.779954697974869,0.810529098031099,0.907137803644344,0.791913128350947,0.774600557388506,0.594454812531755,0.945896022624098,0.780908248664342,0.602494571722801,0.561637800606699,0.674076382325592,0.837633345317288,0.564827513596565,0.916266934177212,0.393381999998031,0.971321456277835,0.930892383688677,0.850526044130814,0.953332734473598,0.921770108007355,0.890772869789006,0.717950613174469,0.975197029939511,0.907647700826724,0.870669776890045,0.83860312786207,1,0.913455656625446,0.887973441202752,0.711530380989354,0.4556735899019,0.862563943156875,0.810530237624687,0.608012963729488,0.925711200717016,0.796304668533303,0.858993913727333,0.876885175974752,0.934208650349434,0.945002267564844,0.360079523293536,0.785911945296652,0.478098651397766,0.912019194773637,0.943511781993628,0.792305282598041,0.876036074114768,0.34194934028805,0.941362951999444,0.846701131847693,0.810222862602527,0.762820256572006,0.554053111621231,0.692743707080769,0.532667245934871,0.705609818664038,0.725613283451017,0.570592442137782,0.950920876133204,0.915427968332086,0.731580658951203,0.843490689501669,0.933614860211084,0.940640997843619,0.875137477800813,0.887393064923967,0.525498939776041
"MDA-MB-361",0.8171748309862,0.928944186709079,0.868137401715877,0.892461553327481,0.845865068501176,0.978431614803951,0.653371102812502,0.760625823006044,0.832688051789903,0.734004668563828,0.573560409969899,0.854551732383421,0.889954854334268,0.90724192718954,0.921801810424681,0.881274513974298,0.647558726174838,0.960927179826053,0.669324301603973,0.742997415404196,0.887963729942024,0.769065912776883,0.749121783476292,0.747705408590526,0.923331760521879,0.841624959074259,0.591512448739895,0.546993381207141,0.795978236837236,0.69479832820604,0.73344694086021,0.912699144409799,0.333186411072528,0.967947639727371,0.901921542251387,0.841966257781021,0.873514717912577,0.935815191360297,0.896346216408844,0.809567522776142,0.936719103228883,0.924471942563642,0.833489105396621,0.753129708307196,0.913455656625446,1,0.947496976581921,0.700786173643328,0.467799655625572,0.863326119412413,0.936818978561688,0.524696370206054,0.857418863070847,0.742645561097996,0.881400425104169,0.92415805762894,0.961032949225989,0.935471935312486,0.237722710789996,0.730105455121888,0.672975603745628,0.83715012964886,0.855134588042001,0.718804599914961,0.957374873912127,0.314763594940922,0.917824734686894,0.752034862683917,0.830675902934013,0.77771863430868,0.731664304049764,0.638451213613884,0.691291972842705,0.746392820376856,0.695637257643696,0.717289272860535,0.909383642033403,0.880404448420456,0.575363412621554,0.792280310613812,0.808211252912507,0.934690575289719,0.817243848889998,0.917349941404936,0.698537032577503
"MDA-MB-415",0.83687553091945,0.928466247663785,0.890326581776594,0.878373646961623,0.855646495016399,0.923486767137998,0.749394811902957,0.789707616727732,0.824619377596587,0.79340881178003,0.681549032375896,0.876697945248427,0.868349202596866,0.907780295350524,0.865528114252353,0.851955133554268,0.635824665090767,0.921295509232751,0.703408608742432,0.763538986934065,0.891571861420725,0.737198937224808,0.715901088856768,0.774678419347546,0.925586337494224,0.837522262044197,0.628225057154202,0.492852112884757,0.788575075255507,0.748027012175758,0.787865642596047,0.863412222521701,0.35755380851618,0.91262021396357,0.886333052443203,0.838779491671146,0.856162027710848,0.904930814409464,0.832690044779163,0.869601204327623,0.909798257934897,0.868116026047338,0.843305949559683,0.717967398530077,0.887973441202752,0.947496976581921,1,0.692133469371068,0.452920685713173,0.862881647434931,0.899758016636641,0.571709318152965,0.849015174320327,0.718312093302542,0.892784299344273,0.872477194376967,0.965931488378464,0.940674223618203,0.320809293513231,0.727533940421473,0.736374846314014,0.878557520964067,0.896381690023141,0.772574291075872,0.897258153595802,0.300916869250378,0.871548799729255,0.815935156787558,0.851635210609941,0.73878954463518,0.800343011557504,0.672937952476121,0.773080545468899,0.781895215851618,0.69650481912784,0.759027034473377,0.886654828553031,0.913894095607295,0.621087959742289,0.810091584353719,0.828931140090831,0.876601109137749,0.870599864943653,0.867479697170215,0.682570121432632
"MDA-MB-436",0.602603364090041,0.787815938658745,0.805659477532725,0.802148605743668,0.798072699423063,0.688457396561529,0.804363175895719,0.486000210785406,0.848698043363911,0.576084710266876,0.381388099034281,0.491379392686226,0.789437027950609,0.717307802544795,0.815251190419558,0.781655972906323,0.852876462487848,0.780774353984275,0.785806948750565,0.93798020167893,0.89009244693222,0.739913863897812,0.931105683473134,0.48273917082772,0.767284300276356,0.674490056409118,0.464133770371199,0.568376721161532,0.595365210700048,0.662399878088104,0.516166922177336,0.729386737099478,0.492363265002997,0.72974902407965,0.748383716384726,0.762004879827537,0.742691521366121,0.80232792463703,0.705667469741018,0.542431139311268,0.799548561766988,0.80716799286186,0.905922821563159,0.742679045646585,0.711530380989354,0.700786173643328,0.692133469371068,1,0.727248212883957,0.814827861020476,0.739049190721787,0.73174236551018,0.878431122592105,0.801905079285269,0.681201347215656,0.774163688986856,0.755817581544582,0.731712753355186,0.452637179032936,0.883646946152893,0.469118167686469,0.799604378598694,0.769930996807163,0.624844828601919,0.55206568596287,0.575342546814191,0.842992846883742,0.821772624543107,0.770006856022799,0.717833445269075,0.373797646667315,0.817919256515943,0.460395565517201,0.72032548154059,0.876327383951049,0.544992782042473,0.808471101956552,0.803164314715576,0.630492237766508,0.953400579692339,0.84071943592553,0.745356900478754,0.744293788278145,0.665970553305842,0.584580360028896
